sample	experiment	comet_params	enzyme_regex	fasta	server
02528_GB12-TMT_TUM_HLA_120_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_120_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GB2-TMT_TUM_HLA_110_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_110_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GB2-TMT_TUM_HLA_110_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_110_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GB3-TMT_TUM_HLA_111_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_111_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GB3-TMT_TUM_HLA_111_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_111_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GB4-TMT_TUM_HLA_112_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_112_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GB4-TMT_TUM_HLA_112_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_112_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GB5-TMT_TUM_HLA_113_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_113_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GB5-TMT_TUM_HLA_113_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_113_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GB6-TMT_TUM_HLA_114_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_114_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GB6-TMT_TUM_HLA_114_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_114_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GB7-TMT_TUM_HLA_115_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_115_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GB7-TMT_TUM_HLA_115_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_115_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GB8-TMT_TUM_HLA_116_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_116_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GB8-TMT_TUM_HLA_116_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_116_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GB9-TMT_TUM_HLA_117_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_117_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GB9-TMT_TUM_HLA_117_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_117_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GC1-TMT_TUM_HLA_121_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_121_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GC1-TMT_TUM_HLA_121_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_121_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GC10-TMT_TUM_HLA_130_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_130_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GC10-TMT_TUM_HLA_130_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_130_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GC11-TMT_TUM_HLA_131_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_131_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GC11-TMT_TUM_HLA_131_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_131_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GC12-TMT_TUM_HLA_132_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_132_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GC12-TMT_TUM_HLA_132_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_132_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GC2-TMT_TUM_HLA_122_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_122_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GC2-TMT_TUM_HLA_122_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_122_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GC3-TMT_TUM_HLA_123_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_123_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GC3-TMT_TUM_HLA_123_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_123_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GC4-TMT_TUM_HLA_124_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_124_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GC4-TMT_TUM_HLA_124_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_124_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GC5-TMT_TUM_HLA_125_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_125_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GC5-TMT_TUM_HLA_125_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_125_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GC6-TMT_TUM_HLA_126_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_126_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GC6-TMT_TUM_HLA_126_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_126_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GC7-TMT_TUM_HLA_127_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_127_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GC7-TMT_TUM_HLA_127_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_127_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GC8-TMT_TUM_HLA_128_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_128_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GC8-TMT_TUM_HLA_128_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_128_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GC9-TMT_TUM_HLA_129_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_129_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GC9-TMT_TUM_HLA_129_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_129_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GD1-TMT_TUM_HLA_133_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_133_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GD1-TMT_TUM_HLA_133_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_133_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GD10-TMT_TUM_HLA_142_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_142_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GD10-TMT_TUM_HLA_142_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_142_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GD11-TMT_TUM_HLA_143_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_143_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GD11-TMT_TUM_HLA_143_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_143_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GD12-TMT_TUM_HLA_144_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_144_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GD12-TMT_TUM_HLA_144_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_144_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GD2-TMT_TUM_HLA_134_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_134_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GD2-TMT_TUM_HLA_134_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_134_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GD3-TMT_TUM_HLA_135_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_135_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GD3-TMT_TUM_HLA_135_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_135_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GD4-TMT_TUM_HLA_136_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_136_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GD4-TMT_TUM_HLA_136_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_136_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GD5-TMT_TUM_HLA_137_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_137_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GD5-TMT_TUM_HLA_137_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_137_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GD6-TMT_TUM_HLA_138_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_138_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GD6-TMT_TUM_HLA_138_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_138_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GD7-TMT_TUM_HLA_139_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_139_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GD7-TMT_TUM_HLA_139_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_139_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GD8-TMT_TUM_HLA_140_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_140_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GD8-TMT_TUM_HLA_140_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_140_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GD9-TMT_TUM_HLA_141_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_141_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GD9-TMT_TUM_HLA_141_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_141_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GE1-TMT_TUM_HLA_145_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_145_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GE1-TMT_TUM_HLA_145_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_145_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GE10-TMT_TUM_HLA_153_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_153_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GE10-TMT_TUM_HLA_153_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_153_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GE10-TMT_TUM_HLA_154_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_154_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GE10-TMT_TUM_HLA_154_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_154_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GE11-TMT_TUM_HLA_155_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_155_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GE11-TMT_TUM_HLA_155_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_155_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GE12-TMT_TUM_HLA_156_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_156_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GE12-TMT_TUM_HLA_156_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_156_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GE2-TMT_TUM_HLA_146_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_146_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GE2-TMT_TUM_HLA_146_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_146_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GE3-TMT_TUM_HLA_147_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_147_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GE3-TMT_TUM_HLA_147_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_147_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GE4-TMT_TUM_HLA_148_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_148_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GE4-TMT_TUM_HLA_148_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_148_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GE5-TMT_TUM_HLA_149_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_149_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GE5-TMT_TUM_HLA_149_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_149_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GE6-TMT_TUM_HLA_150_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_150_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GE6-TMT_TUM_HLA_150_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_150_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GE7-TMT_TUM_HLA_151_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_151_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GE7-TMT_TUM_HLA_151_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_151_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GE8-TMT_TUM_HLA_152_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_152_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GE8-TMT_TUM_HLA_152_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_152_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GF1-TMT_TUM_HLA_157_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_157_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GF1-TMT_TUM_HLA_157_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_157_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GF10-TMT_TUM_HLA_165_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_165_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GF10-TMT_TUM_HLA_165_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_165_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GF10-TMT_TUM_HLA_166_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_166_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GF10-TMT_TUM_HLA_166_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_166_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GF11-TMT_TUM_HLA_167_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_167_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GF11-TMT_TUM_HLA_167_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_167_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GF12-TMT_TUM_HLA_168_01_01-TMT1-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_168_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
02528_GF12-TMT_TUM_HLA_168_01_01-TMT2-1h-R1	TMT_HLA	comet_params/comet.TMT.nocleavage.params.high_high 	[Z]	fasta/TUM_HLA_168_contam.decoy.fasta	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/04/PXD023120/
